"group_idx","year","indivA","indivB","forage_exposure","forage"
1,2003,16,47,0,NA
1,2003,16,48,0,NA
1,2003,16,53,0,NA
1,2003,16,59,0,NA
1,2003,16,75,0,NA
1,2003,16,78,0,NA
1,2003,16,92,0,NA
1,2003,16,101,0,NA
1,2003,16,107,0,NA
1,2003,16,140,0,NA
1,2003,16,174,0,NA
1,2003,16,216,0,NA
1,2003,16,224,0,NA
1,2003,16,225,0,NA
1,2003,16,228,0,NA
1,2003,16,287,1,0
1,2003,16,291,1,0
1,2003,16,294,0,NA
1,2003,16,296,1,0
1,2003,16,297,1,0
1,2003,16,309,0,NA
1,2003,16,343,0,NA
1,2003,16,359,0,NA
1,2003,16,364,0,NA
1,2003,16,399,0,NA
1,2003,16,433,0,NA
1,2003,16,453,0,NA
1,2003,16,460,0,NA
1,2003,16,463,0,NA
1,2003,16,465,0,NA
1,2003,16,466,0,NA
1,2003,16,513,0,NA
1,2003,16,514,0,NA
1,2003,16,538,0,NA
1,2003,16,540,0,NA
1,2003,23,25,2,0
1,2003,23,29,0,NA
1,2003,23,40,0,NA
1,2003,23,47,0,NA
1,2003,23,48,0,NA
1,2003,23,53,0,NA
1,2003,23,59,0,NA
1,2003,23,75,0,NA
1,2003,23,78,0,NA
1,2003,23,92,0,NA
1,2003,23,101,0,NA
1,2003,23,107,0,NA
1,2003,23,140,0,NA
1,2003,23,174,0,NA
1,2003,23,216,0,NA
1,2003,23,224,0,NA
1,2003,23,225,0,NA
1,2003,23,228,0,NA
1,2003,23,287,1,0
1,2003,23,291,1,0
1,2003,23,294,0,NA
1,2003,23,296,1,0
1,2003,23,297,1,0
1,2003,23,309,0,NA
1,2003,23,343,0,NA
1,2003,23,359,0,NA
1,2003,23,364,0,NA
1,2003,23,399,0,NA
1,2003,23,433,0,NA
1,2003,23,453,0,NA
1,2003,23,460,1,0
1,2003,23,463,0,NA
1,2003,23,465,0,NA
1,2003,23,466,0,NA
1,2003,23,513,0,NA
1,2003,23,514,0,NA
1,2003,23,538,0,NA
1,2003,23,540,0,NA
1,2003,25,29,1,0
1,2003,25,40,2,0
1,2003,25,47,0,NA
1,2003,25,48,6,0
1,2003,25,53,7,0
1,2003,25,59,9,0
1,2003,25,75,8,0
1,2003,25,78,8,0
1,2003,25,92,12,0
1,2003,25,101,1,0
1,2003,25,107,8,0
1,2003,25,132,6,0
1,2003,25,140,7,0
1,2003,25,153,2,0
1,2003,25,170,0,NA
1,2003,25,174,12,0
1,2003,25,216,0,NA
1,2003,25,224,0,NA
1,2003,25,225,0,NA
1,2003,25,228,3,0
1,2003,25,287,2,0
1,2003,25,291,1,0
1,2003,25,294,8,0
1,2003,25,296,7,0
1,2003,25,297,4,0
1,2003,25,309,12,0
1,2003,25,327,0,NA
1,2003,25,343,10,0
1,2003,25,359,0,NA
1,2003,25,364,0,NA
1,2003,25,365,2,0
1,2003,25,368,0,NA
1,2003,25,399,0,NA
1,2003,25,433,0,NA
1,2003,25,453,0,NA
1,2003,25,460,11,1
1,2003,25,463,0,NA
1,2003,25,465,1,0
1,2003,25,466,1,0
1,2003,25,513,13,0
1,2003,25,514,11,0
1,2003,25,538,0,NA
1,2003,25,540,9,1
1,2003,29,40,131,0
1,2003,29,47,146,0
1,2003,29,48,142,0
1,2003,29,53,101,1
1,2003,29,59,149,0
1,2003,29,66,7,0
1,2003,29,75,92,0
1,2003,29,78,101,0
1,2003,29,92,1,0
1,2003,29,101,82,0
1,2003,29,103,5,0
1,2003,29,107,3,0
1,2003,29,125,64,0
1,2003,29,132,9,1
1,2003,29,140,115,0
1,2003,29,147,14,0
1,2003,29,153,0,NA
1,2003,29,170,20,0
1,2003,29,174,92,1
1,2003,29,216,103,0
1,2003,29,223,1,0
1,2003,29,224,91,1
1,2003,29,225,83,0
1,2003,29,228,65,1
1,2003,29,286,0,NA
1,2003,29,287,137,0
1,2003,29,291,107,0
1,2003,29,294,121,1
1,2003,29,296,103,1
1,2003,29,297,19,0
1,2003,29,309,142,0
1,2003,29,327,93,2
1,2003,29,333,6,0
1,2003,29,343,122,1
1,2003,29,359,67,0
1,2003,29,364,0,NA
1,2003,29,365,1,0
1,2003,29,368,23,0
1,2003,29,370,18,0
1,2003,29,399,83,1
1,2003,29,433,61,0
1,2003,29,453,84,0
1,2003,29,455,31,1
1,2003,29,456,77,0
1,2003,29,460,8,0
1,2003,29,463,81,0
1,2003,29,465,115,0
1,2003,29,466,106,1
1,2003,29,504,8,0
1,2003,29,513,96,1
1,2003,29,514,104,0
1,2003,29,538,95,1
1,2003,29,540,92,1
1,2003,40,47,219,1
1,2003,40,48,202,0
1,2003,40,53,145,0
1,2003,40,59,205,0
1,2003,40,66,21,0
1,2003,40,75,141,0
1,2003,40,78,149,0
1,2003,40,92,0,NA
1,2003,40,101,131,1
1,2003,40,103,13,0
1,2003,40,107,2,0
1,2003,40,125,99,0
1,2003,40,132,18,0
1,2003,40,140,161,1
1,2003,40,147,19,0
1,2003,40,153,0,NA
1,2003,40,170,34,0
1,2003,40,174,149,0
1,2003,40,216,149,0
1,2003,40,223,1,0
1,2003,40,224,128,1
1,2003,40,225,125,0
1,2003,40,228,108,1
1,2003,40,286,3,0
1,2003,40,287,186,5
1,2003,40,291,151,0
1,2003,40,294,172,0
1,2003,40,296,159,1
1,2003,40,297,34,0
1,2003,40,309,204,0
1,2003,40,327,128,0
1,2003,40,333,5,0
1,2003,40,343,174,0
1,2003,40,359,94,0
1,2003,40,364,0,NA
1,2003,40,365,2,0
1,2003,40,368,33,0
1,2003,40,370,24,0
1,2003,40,399,122,0
1,2003,40,433,90,0
1,2003,40,453,109,0
1,2003,40,455,35,0
1,2003,40,456,107,0
1,2003,40,460,6,0
1,2003,40,463,116,0
1,2003,40,465,170,1
1,2003,40,466,164,3
1,2003,40,504,17,0
1,2003,40,513,149,0
1,2003,40,514,154,0
1,2003,40,538,131,1
1,2003,40,540,144,1
1,2003,47,48,228,2
1,2003,47,53,184,0
1,2003,47,59,230,5
1,2003,47,66,31,0
1,2003,47,75,174,2
1,2003,47,78,180,1
1,2003,47,92,1,0
1,2003,47,101,166,0
1,2003,47,103,20,0
1,2003,47,107,1,0
1,2003,47,125,118,3
1,2003,47,132,27,0
1,2003,47,140,193,1
1,2003,47,147,23,0
1,2003,47,153,0,NA
1,2003,47,170,42,0
1,2003,47,174,175,1
1,2003,47,216,172,1
1,2003,47,223,1,0
1,2003,47,224,152,0
1,2003,47,225,158,0
1,2003,47,228,127,4
1,2003,47,286,1,0
1,2003,47,287,213,2
1,2003,47,291,185,0
1,2003,47,294,205,0
1,2003,47,296,195,2
1,2003,47,297,44,0
1,2003,47,309,228,5
1,2003,47,327,146,1
1,2003,47,333,4,0
1,2003,47,343,207,0
1,2003,47,359,109,1
1,2003,47,364,0,NA
1,2003,47,365,0,NA
1,2003,47,368,38,0
1,2003,47,370,33,0
1,2003,47,399,136,2
1,2003,47,433,105,0
1,2003,47,453,133,2
1,2003,47,455,51,1
1,2003,47,456,124,1
1,2003,47,460,5,0
1,2003,47,463,131,0
1,2003,47,465,204,0
1,2003,47,466,194,4
1,2003,47,504,27,0
1,2003,47,513,183,1
1,2003,47,514,187,0
1,2003,47,538,169,1
1,2003,47,540,173,4
1,2003,48,53,202,1
1,2003,48,59,267,1
1,2003,48,66,22,0
1,2003,48,75,188,0
1,2003,48,78,204,0
1,2003,48,92,49,1
1,2003,48,101,148,0
1,2003,48,103,16,0
1,2003,48,107,37,1
1,2003,48,125,114,0
1,2003,48,132,46,1
1,2003,48,140,209,2
1,2003,48,147,27,0
1,2003,48,153,8,0
1,2003,48,170,41,0
1,2003,48,174,178,4
1,2003,48,216,162,2
1,2003,48,223,1,0
1,2003,48,224,140,0
1,2003,48,225,136,3
1,2003,48,228,102,2
1,2003,48,286,2,0
1,2003,48,287,196,0
1,2003,48,291,164,0
1,2003,48,294,226,2
1,2003,48,296,217,5
1,2003,48,297,36,2
1,2003,48,309,269,4
1,2003,48,327,133,2
1,2003,48,333,7,0
1,2003,48,343,226,1
1,2003,48,359,104,3
1,2003,48,364,0,NA
1,2003,48,365,0,NA
1,2003,48,368,47,1
1,2003,48,370,36,2
1,2003,48,399,133,3
1,2003,48,433,102,1
1,2003,48,453,126,2
1,2003,48,455,42,0
1,2003,48,456,124,1
1,2003,48,460,49,1
1,2003,48,463,127,1
1,2003,48,465,179,0
1,2003,48,466,171,6
1,2003,48,504,23,0
1,2003,48,513,210,3
1,2003,48,514,212,0
1,2003,48,538,151,1
1,2003,48,540,196,4
1,2003,53,59,220,0
1,2003,53,66,2,2
1,2003,53,75,134,1
1,2003,53,78,145,2
1,2003,53,92,41,0
1,2003,53,101,92,0
1,2003,53,103,8,0
1,2003,53,107,29,0
1,2003,53,125,80,0
1,2003,53,132,33,0
1,2003,53,140,163,0
1,2003,53,147,26,0
1,2003,53,153,3,0
1,2003,53,170,27,0
1,2003,53,174,136,2
1,2003,53,216,112,0
1,2003,53,223,0,NA
1,2003,53,224,87,0
1,2003,53,225,97,1
1,2003,53,228,82,0
1,2003,53,286,1,0
1,2003,53,287,144,0
1,2003,53,291,113,0
1,2003,53,294,172,0
1,2003,53,296,171,0
1,2003,53,297,21,0
1,2003,53,309,214,1
1,2003,53,327,106,0
1,2003,53,333,11,0
1,2003,53,343,173,0
1,2003,53,359,77,0
1,2003,53,364,0,NA
1,2003,53,365,0,NA
1,2003,53,368,40,0
1,2003,53,370,28,0
1,2003,53,399,102,2
1,2003,53,433,72,0
1,2003,53,453,94,1
1,2003,53,455,30,0
1,2003,53,456,89,0
1,2003,53,460,42,0
1,2003,53,463,100,0
1,2003,53,465,127,0
1,2003,53,466,126,0
1,2003,53,504,14,0
1,2003,53,513,158,0
1,2003,53,514,154,0
1,2003,53,538,104,1
1,2003,53,540,151,0
1,2003,59,66,24,0
1,2003,59,75,203,2
1,2003,59,78,216,0
1,2003,59,92,59,1
1,2003,59,101,151,0
1,2003,59,103,16,0
1,2003,59,107,44,0
1,2003,59,125,114,0
1,2003,59,132,58,1
1,2003,59,140,231,2
1,2003,59,147,30,0
1,2003,59,153,5,0
1,2003,59,170,37,0
1,2003,59,174,190,0
1,2003,59,216,164,1
1,2003,59,223,0,NA
1,2003,59,224,141,0
1,2003,59,225,149,2
1,2003,59,228,117,0
1,2003,59,286,3,0
1,2003,59,287,197,0
1,2003,59,291,163,1
1,2003,59,294,244,2
1,2003,59,296,239,5
1,2003,59,297,39,0
1,2003,59,309,288,5
1,2003,59,327,142,0
1,2003,59,333,8,0
1,2003,59,343,245,2
1,2003,59,359,109,0
1,2003,59,364,0,NA
1,2003,59,365,1,0
1,2003,59,368,47,0
1,2003,59,370,38,0
1,2003,59,399,136,0
1,2003,59,433,104,1
1,2003,59,453,128,0
1,2003,59,455,47,0
1,2003,59,456,122,1
1,2003,59,460,57,0
1,2003,59,463,130,0
1,2003,59,465,191,0
1,2003,59,466,181,0
1,2003,59,504,26,0
1,2003,59,513,221,5
1,2003,59,514,225,2
1,2003,59,538,159,0
1,2003,59,540,215,3
1,2003,66,75,8,0
1,2003,66,78,11,0
1,2003,66,101,8,0
1,2003,66,103,0,NA
1,2003,66,132,0,NA
1,2003,66,140,17,0
1,2003,66,170,5,0
1,2003,66,174,11,0
1,2003,66,216,9,0
1,2003,66,224,10,0
1,2003,66,225,7,0
1,2003,66,228,10,0
1,2003,66,286,0,NA
1,2003,66,287,19,0
1,2003,66,291,22,0
1,2003,66,294,19,0
1,2003,66,296,5,0
1,2003,66,297,13,0
1,2003,66,309,19,0
1,2003,66,327,2,0
1,2003,66,343,13,0
1,2003,66,359,0,NA
1,2003,66,368,1,0
1,2003,66,370,2,0
1,2003,66,433,0,NA
1,2003,66,453,0,NA
1,2003,66,455,13,0
1,2003,66,460,0,NA
1,2003,66,463,0,NA
1,2003,66,465,18,0
1,2003,66,466,14,0
1,2003,66,504,0,NA
1,2003,66,513,12,0
1,2003,66,514,13,0
1,2003,66,538,8,0
1,2003,66,540,6,0
1,2003,75,78,137,3
1,2003,75,92,43,0
1,2003,75,101,85,0
1,2003,75,103,10,0
1,2003,75,107,30,0
1,2003,75,125,75,0
1,2003,75,132,31,0
1,2003,75,140,147,2
1,2003,75,147,23,0
1,2003,75,153,5,0
1,2003,75,170,28,0
1,2003,75,174,119,0
1,2003,75,216,99,1
1,2003,75,223,0,NA
1,2003,75,224,84,0
1,2003,75,225,91,0
1,2003,75,228,80,0
1,2003,75,286,2,0
1,2003,75,287,136,0
1,2003,75,291,105,1
1,2003,75,294,164,0
1,2003,75,296,158,4
1,2003,75,297,22,0
1,2003,75,309,205,4
1,2003,75,327,95,0
1,2003,75,333,7,0
1,2003,75,343,163,0
1,2003,75,359,69,0
1,2003,75,364,0,NA
1,2003,75,365,1,0
1,2003,75,368,39,0
1,2003,75,370,29,0
1,2003,75,399,91,0
1,2003,75,433,55,0
1,2003,75,453,85,0
1,2003,75,455,32,0
1,2003,75,456,83,1
1,2003,75,460,41,0
1,2003,75,463,90,0
1,2003,75,465,122,0
1,2003,75,466,117,2
1,2003,75,504,13,0
1,2003,75,513,141,3
1,2003,75,514,147,0
1,2003,75,538,97,1
1,2003,75,540,134,2
1,2003,78,92,50,0
1,2003,78,101,90,0
1,2003,78,103,6,1
1,2003,78,107,40,0
1,2003,78,125,73,0
1,2003,78,132,29,23
1,2003,78,140,165,1
1,2003,78,147,22,0
1,2003,78,153,3,0
1,2003,78,170,29,0
1,2003,78,174,128,0
1,2003,78,216,109,1
1,2003,78,223,1,0
1,2003,78,224,92,0
1,2003,78,225,92,0
1,2003,78,228,82,3
1,2003,78,286,1,0
1,2003,78,287,145,0
1,2003,78,291,114,0
1,2003,78,294,176,1
1,2003,78,296,176,2
1,2003,78,297,23,1
1,2003,78,309,221,3
1,2003,78,327,97,0
1,2003,78,333,10,0
1,2003,78,343,177,0
1,2003,78,359,73,0
1,2003,78,364,0,NA
1,2003,78,365,1,0
1,2003,78,368,40,0
1,2003,78,370,26,0
1,2003,78,399,100,0
1,2003,78,433,72,0
1,2003,78,453,96,0
1,2003,78,455,30,0
1,2003,78,456,88,0
1,2003,78,460,52,0
1,2003,78,463,92,0
1,2003,78,465,134,0
1,2003,78,466,128,0
1,2003,78,504,13,0
1,2003,78,513,158,1
1,2003,78,514,156,4
1,2003,78,538,103,1
1,2003,78,540,151,1
1,2003,92,101,0,NA
1,2003,92,107,46,1
1,2003,92,132,34,1
1,2003,92,140,48,0
1,2003,92,153,4,0
1,2003,92,170,1,0
1,2003,92,174,20,0
1,2003,92,216,0,NA
1,2003,92,224,0,NA
1,2003,92,225,3,0
1,2003,92,228,1,0
1,2003,92,287,1,0
1,2003,92,291,1,0
1,2003,92,294,50,0
1,2003,92,296,56,0
1,2003,92,297,3,0
1,2003,92,309,65,0
1,2003,92,327,0,NA
1,2003,92,333,1,0
1,2003,92,343,50,0
1,2003,92,359,0,NA
1,2003,92,364,0,NA
1,2003,92,365,0,NA
1,2003,92,368,0,NA
1,2003,92,399,1,0
1,2003,92,433,0,NA
1,2003,92,453,0,NA
1,2003,92,455,2,0
1,2003,92,460,56,2
1,2003,92,463,1,0
1,2003,92,465,0,NA
1,2003,92,466,1,0
1,2003,92,504,1,0
1,2003,92,513,55,0
1,2003,92,514,48,1
1,2003,92,538,1,0
1,2003,92,540,56,0
1,2003,101,103,3,3
1,2003,101,107,1,0
1,2003,101,125,69,0
1,2003,101,132,8,0
1,2003,101,140,111,0
1,2003,101,147,12,0
1,2003,101,153,0,NA
1,2003,101,170,17,0
1,2003,101,174,93,1
1,2003,101,216,93,0
1,2003,101,223,0,NA
1,2003,101,224,77,0
1,2003,101,225,82,0
1,2003,101,228,65,0
1,2003,101,286,4,0
1,2003,101,287,130,0
1,2003,101,291,98,0
1,2003,101,294,112,0
1,2003,101,296,102,0
1,2003,101,297,27,0
1,2003,101,309,145,0
1,2003,101,327,95,0
1,2003,101,333,0,NA
1,2003,101,343,118,0
1,2003,101,359,69,0
1,2003,101,364,0,NA
1,2003,101,365,1,0
1,2003,101,368,21,1
1,2003,101,370,13,0
1,2003,101,399,89,0
1,2003,101,433,62,0
1,2003,101,453,82,0
1,2003,101,455,26,0
1,2003,101,456,82,0
1,2003,101,460,5,0
1,2003,101,463,88,0
1,2003,101,465,118,0
1,2003,101,466,106,0
1,2003,101,504,8,0
1,2003,101,513,94,0
1,2003,101,514,98,0
1,2003,101,538,76,0
1,2003,101,540,85,0
1,2003,103,132,0,NA
1,2003,103,140,8,0
1,2003,103,147,13,0
1,2003,103,170,7,0
1,2003,103,174,6,0
1,2003,103,216,10,0
1,2003,103,223,0,NA
1,2003,103,224,6,0
1,2003,103,225,4,0
1,2003,103,228,1,0
1,2003,103,287,18,0
1,2003,103,291,9,0
1,2003,103,294,18,0
1,2003,103,296,14,0
1,2003,103,297,5,0
1,2003,103,309,14,0
1,2003,103,333,0,NA
1,2003,103,343,10,0
1,2003,103,368,19,0
1,2003,103,370,15,0
1,2003,103,455,7,0
1,2003,103,460,0,NA
1,2003,103,465,12,0
1,2003,103,466,10,0
1,2003,103,504,0,NA
1,2003,103,513,9,0
1,2003,103,514,5,0
1,2003,103,538,5,0
1,2003,103,540,9,0
1,2003,107,132,21,0
1,2003,107,140,35,1
1,2003,107,147,0,NA
1,2003,107,153,4,0
1,2003,107,170,0,NA
1,2003,107,174,14,0
1,2003,107,216,0,NA
1,2003,107,224,0,NA
1,2003,107,225,2,0
1,2003,107,228,3,0
1,2003,107,287,2,0
1,2003,107,291,1,0
1,2003,107,294,36,0
1,2003,107,296,43,1
1,2003,107,297,2,0
1,2003,107,309,52,0
1,2003,107,327,0,NA
1,2003,107,333,1,0
1,2003,107,343,37,1
1,2003,107,359,0,NA
1,2003,107,364,0,NA
1,2003,107,365,0,NA
1,2003,107,368,0,NA
1,2003,107,399,1,0
1,2003,107,433,0,NA
1,2003,107,453,0,NA
1,2003,107,455,0,NA
1,2003,107,460,44,0
1,2003,107,463,1,0
1,2003,107,465,1,0
1,2003,107,466,1,0
1,2003,107,504,1,0
1,2003,107,513,41,0
1,2003,107,514,35,0
1,2003,107,538,3,0
1,2003,107,540,43,0
1,2003,125,140,83,0
1,2003,125,170,5,0
1,2003,125,174,88,2
1,2003,125,216,66,1
1,2003,125,224,58,0
1,2003,125,225,77,0
1,2003,125,228,59,0
1,2003,125,287,75,2
1,2003,125,291,63,0
1,2003,125,294,86,0
1,2003,125,296,85,1
1,2003,125,297,1,0
1,2003,125,309,118,1
1,2003,125,327,105,0
1,2003,125,343,93,0
1,2003,125,359,84,1
1,2003,125,368,5,0
1,2003,125,399,109,2
1,2003,125,433,76,0
1,2003,125,453,102,1
1,2003,125,455,4,0
1,2003,125,456,102,1
1,2003,125,460,1,0
1,2003,125,463,98,2
1,2003,125,465,84,0
1,2003,125,466,94,1
1,2003,125,513,82,0
1,2003,125,514,86,0
1,2003,125,538,66,0
1,2003,125,540,81,0
1,2003,132,140,32,0
1,2003,132,147,17,0
1,2003,132,153,2,0
1,2003,132,170,12,0
1,2003,132,174,19,0
1,2003,132,216,11,0
1,2003,132,223,0,NA
1,2003,132,224,7,0
1,2003,132,225,5,0
1,2003,132,228,4,0
1,2003,132,286,0,NA
1,2003,132,287,27,0
1,2003,132,291,12,0
1,2003,132,294,49,0
1,2003,132,296,50,0
1,2003,132,297,7,0
1,2003,132,309,63,0
1,2003,132,327,0,NA
1,2003,132,333,1,0
1,2003,132,343,39,0
1,2003,132,359,0,NA
1,2003,132,368,28,0
1,2003,132,370,20,0
1,2003,132,433,0,NA
1,2003,132,453,0,NA
1,2003,132,455,10,0
1,2003,132,460,33,0
1,2003,132,463,0,NA
1,2003,132,465,14,0
1,2003,132,466,16,0
1,2003,132,504,1,0
1,2003,132,513,49,0
1,2003,132,514,34,0
1,2003,132,538,10,0
1,2003,132,540,41,0
1,2003,140,147,21,0
1,2003,140,153,3,0
1,2003,140,170,30,0
1,2003,140,174,147,1
1,2003,140,216,129,0
1,2003,140,223,0,NA
1,2003,140,224,105,0
1,2003,140,225,111,0
1,2003,140,228,94,0
1,2003,140,286,0,NA
1,2003,140,287,164,0
1,2003,140,291,128,0
1,2003,140,294,188,0
1,2003,140,296,184,1
1,2003,140,297,27,0
1,2003,140,309,234,0
1,2003,140,327,107,0
1,2003,140,333,3,0
1,2003,140,343,192,0
1,2003,140,359,80,0
1,2003,140,364,0,NA
1,2003,140,365,0,NA
1,2003,140,368,38,0
1,2003,140,370,26,0
1,2003,140,399,101,0
1,2003,140,433,71,0
1,2003,140,453,96,0
1,2003,140,455,35,0
1,2003,140,456,91,0
1,2003,140,460,47,0
1,2003,140,463,96,0
1,2003,140,465,144,1
1,2003,140,466,139,0
1,2003,140,504,10,0
1,2003,140,513,174,1
1,2003,140,514,171,1
1,2003,140,538,119,1
1,2003,140,540,162,0
1,2003,147,170,22,0
1,2003,147,174,19,0
1,2003,147,216,17,0
1,2003,147,223,0,NA
1,2003,147,224,14,0
1,2003,147,225,3,0
1,2003,147,228,1,0
1,2003,147,287,26,0
1,2003,147,291,18,0
1,2003,147,294,33,0
1,2003,147,296,28,0
1,2003,147,297,4,0
1,2003,147,309,28,0
1,2003,147,333,8,0
1,2003,147,343,26,0
1,2003,147,368,39,0
1,2003,147,370,30,0
1,2003,147,455,9,0
1,2003,147,460,1,0
1,2003,147,465,20,0
1,2003,147,466,17,0
1,2003,147,504,16,0
1,2003,147,513,25,0
1,2003,147,514,18,0
1,2003,147,538,11,0
1,2003,147,540,24,0
1,2003,153,170,0,NA
1,2003,153,174,1,0
1,2003,153,216,0,NA
1,2003,153,224,0,NA
1,2003,153,225,1,0
1,2003,153,228,1,0
1,2003,153,287,0,NA
1,2003,153,291,0,NA
1,2003,153,294,6,0
1,2003,153,296,10,0
1,2003,153,297,2,0
1,2003,153,309,8,0
1,2003,153,343,4,0
1,2003,153,365,0,NA
1,2003,153,368,0,NA
1,2003,153,399,0,NA
1,2003,153,433,0,NA
1,2003,153,453,0,NA
1,2003,153,460,6,0
1,2003,153,463,0,NA
1,2003,153,465,0,NA
1,2003,153,466,1,0
1,2003,153,513,5,0
1,2003,153,514,3,0
1,2003,153,538,0,NA
1,2003,153,540,9,0
1,2003,170,174,24,0
1,2003,170,216,23,0
1,2003,170,223,1,0
1,2003,170,224,23,0
1,2003,170,225,14,0
1,2003,170,228,10,0
1,2003,170,287,34,0
1,2003,170,291,30,0
1,2003,170,294,40,0
1,2003,170,296,36,0
1,2003,170,297,11,0
1,2003,170,309,34,1
1,2003,170,327,8,0
1,2003,170,333,7,0
1,2003,170,343,35,0
1,2003,170,359,4,0
1,2003,170,365,0,NA
1,2003,170,368,33,1
1,2003,170,370,26,0
1,2003,170,399,1,0
1,2003,170,433,4,0
1,2003,170,453,2,0
1,2003,170,455,21,0
1,2003,170,456,3,0
1,2003,170,460,1,0
1,2003,170,463,4,0
1,2003,170,465,32,0
1,2003,170,466,28,0
1,2003,170,504,11,0
1,2003,170,513,30,0
1,2003,170,514,24,0
1,2003,170,538,20,0
1,2003,170,540,29,0
1,2003,174,216,115,0
1,2003,174,223,0,NA
1,2003,174,224,93,2
1,2003,174,225,103,0
1,2003,174,228,83,2
1,2003,174,286,2,0
1,2003,174,287,149,1
1,2003,174,291,118,1
1,2003,174,294,155,0
1,2003,174,296,141,0
1,2003,174,297,28,0
1,2003,174,309,190,3
1,2003,174,327,109,3
1,2003,174,333,4,0
1,2003,174,343,160,0
1,2003,174,359,79,1
1,2003,174,364,0,NA
1,2003,174,365,1,0
1,2003,174,368,30,0
1,2003,174,370,21,1
1,2003,174,399,99,0
1,2003,174,433,71,0
1,2003,174,453,98,0
1,2003,174,455,32,0
1,2003,174,456,95,0
1,2003,174,460,35,0
1,2003,174,463,95,1
1,2003,174,465,129,1
1,2003,174,466,125,3
1,2003,174,504,11,0
1,2003,174,513,131,0
1,2003,174,514,138,0
1,2003,174,538,106,0
1,2003,174,540,120,1
1,2003,216,223,2,0
1,2003,216,224,99,1
1,2003,216,225,85,1
1,2003,216,228,70,4
1,2003,216,286,1,0
1,2003,216,287,154,1
1,2003,216,291,125,0
1,2003,216,294,133,0
1,2003,216,296,120,2
1,2003,216,297,22,0
1,2003,216,309,159,1
1,2003,216,327,99,2
1,2003,216,333,2,0
1,2003,216,343,135,0
1,2003,216,359,67,1
1,2003,216,364,0,NA
1,2003,216,365,0,NA
1,2003,216,368,26,0
1,2003,216,370,20,0
1,2003,216,399,90,1
1,2003,216,433,64,1
1,2003,216,453,86,1
1,2003,216,455,26,0
1,2003,216,456,77,0
1,2003,216,460,1,0
1,2003,216,463,83,1
1,2003,216,465,128,0
1,2003,216,466,127,5
1,2003,216,504,11,0
1,2003,216,513,108,0
1,2003,216,514,114,0
1,2003,216,538,99,2
1,2003,216,540,103,1
1,2003,223,224,1,1
1,2003,223,225,1,0
1,2003,223,287,1,0
1,2003,223,291,0,NA
1,2003,223,294,0,NA
1,2003,223,296,2,0
1,2003,223,309,1,0
1,2003,223,333,0,NA
1,2003,223,343,0,NA
1,2003,223,368,2,0
1,2003,223,370,2,0
1,2003,223,455,2,0
1,2003,223,465,2,0
1,2003,223,466,2,0
1,2003,223,504,0,NA
1,2003,223,513,0,NA
1,2003,223,514,0,NA
1,2003,223,538,0,NA
1,2003,223,540,0,NA
1,2003,224,225,75,0
1,2003,224,228,61,0
1,2003,224,286,1,0
1,2003,224,287,134,1
1,2003,224,291,104,0
1,2003,224,294,108,0
1,2003,224,296,102,0
1,2003,224,297,26,0
1,2003,224,309,135,0
1,2003,224,327,82,0
1,2003,224,333,3,0
1,2003,224,343,116,0
1,2003,224,359,58,0
1,2003,224,364,0,NA
1,2003,224,365,0,NA
1,2003,224,368,24,0
1,2003,224,370,15,0
1,2003,224,399,75,0
1,2003,224,433,57,0
1,2003,224,453,65,0
1,2003,224,455,28,0
1,2003,224,456,66,0
1,2003,224,460,3,0
1,2003,224,463,73,0
1,2003,224,465,111,1
1,2003,224,466,102,0
1,2003,224,504,7,0
1,2003,224,513,95,0
1,2003,224,514,94,0
1,2003,224,538,82,1
1,2003,224,540,88,0
1,2003,225,228,91,1
1,2003,225,286,1,0
1,2003,225,287,115,1
1,2003,225,291,86,0
1,2003,225,294,109,0
1,2003,225,296,102,0
1,2003,225,297,14,0
1,2003,225,309,143,3
1,2003,225,327,95,0
1,2003,225,333,2,0
1,2003,225,343,114,1
1,2003,225,359,74,0
1,2003,225,364,0,NA
1,2003,225,365,0,NA
1,2003,225,368,9,0
1,2003,225,370,12,0
1,2003,225,399,93,0
1,2003,225,433,69,0
1,2003,225,453,88,1
1,2003,225,455,21,0
1,2003,225,456,85,0
1,2003,225,460,4,0
1,2003,225,463,93,1
1,2003,225,465,113,0
1,2003,225,466,103,1
1,2003,225,504,5,0
1,2003,225,513,99,1
1,2003,225,514,100,2
1,2003,225,538,91,0
1,2003,225,540,89,0
1,2003,228,286,1,0
1,2003,228,287,96,0
1,2003,228,291,76,0
1,2003,228,294,92,0
1,2003,228,296,91,1
1,2003,228,297,10,0
1,2003,228,309,111,2
1,2003,228,327,74,0
1,2003,228,333,1,0
1,2003,228,343,90,0
1,2003,228,359,56,0
1,2003,228,364,0,NA
1,2003,228,365,3,0
1,2003,228,368,6,0
1,2003,228,370,3,0
1,2003,228,399,72,0
1,2003,228,433,50,0
1,2003,228,453,65,1
1,2003,228,455,19,0
1,2003,228,456,59,2
1,2003,228,460,7,0
1,2003,228,463,72,0
1,2003,228,465,98,1
1,2003,228,466,83,1
1,2003,228,504,4,0
1,2003,228,513,88,0
1,2003,228,514,87,1
1,2003,228,538,77,0
1,2003,228,540,75,1
1,2003,286,287,4,0
1,2003,286,291,2,0
1,2003,286,294,3,3
1,2003,286,296,1,0
1,2003,286,297,1,0
